
Operation; Operation Status; Created; Accepted; Start Load; Start Drive; Start Unload; End Operation; Start Latitude; Start Longitude; Current Latitude; Current Longitude; Speed; Accuracy; Old Distance to Target; Distance to Target; Old Distance to Shengen; Distance to Shengen; Old Distance to NonShengen; Distance to NonShengen; Predicted Distance; Alert Nb; Loop Time; Measurement Time

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740633; 20,9692777; 0; 131; 0; 615,39; 0; 446,12; 0; 212,46; 446,12; 1; 639; 21:48:49

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740633; 20,9692777; 0; 131; 615,39; 615,39; 446,12; 446,12; 212,46; 212,46; 446,12; 1; 0; 21:48:53

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740633; 20,9692777; 0; 131; 615,39; 615,39; 446,12; 446,12; 212,46; 212,46; 446,12; 1; 0; 21:48:56

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740633; 20,9692777; 0; 131; 615,39; 615,39; 446,12; 446,12; 212,46; 212,46; 446,12; 1; 0; 21:48:59

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740633; 20,9692777; 0; 131; 615,39; 615,39; 446,12; 446,12; 212,46; 212,46; 446,12; 1; 0; 21:49:03

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740633; 20,9692777; 0; 131; 615,39; 615,39; 446,12; 446,12; 212,46; 212,46; 446,12; 1; 0; 21:49:06

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740633; 20,9692777; 0; 131; 615,39; 615,39; 446,12; 446,12; 212,46; 212,46; 446,12; 1; 0; 21:49:09

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740633; 20,9692777; 0; 131; 615,39; 615,39; 446,12; 446,12; 212,46; 212,46; 446,12; 1; 0; 21:49:13

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740633; 20,9692777; 0; 131; 615,39; 615,39; 446,12; 446,12; 212,46; 212,46; 446,12; 1; 16; 21:49:16

