
Operation; Operation Status; Created; Accepted; Start Load; Start Drive; Start Unload; End Operation; Start Latitude; Start Longitude; Current Latitude; Current Longitude; Speed; Accuracy; Old Distance to Target; Distance to Target; Old Distance to Shengen; Distance to Shengen; Old Distance to NonShengen; Distance to NonShengen; Predicted Distance; Alert Nb; Loop Time; Measurement Time

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 671; 14:09:07

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 52,1590919; 21,034155; 0; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14:09:09

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 52,1590919; 21,034155; 0; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14:09:11

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 52,1590919; 21,034155; 0; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14:09:14

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 52,1590919; 21,034155; 0; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14:09:16

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 52,1590919; 21,034155; 0; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14:09:19

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 52,1590919; 21,034155; 0; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14:09:21

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 52,1590919; 21,034155; 0; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14:09:23

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 52,1590919; 21,034155; 0; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14:09:26

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 52,1590919; 21,034155; 0; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14:09:29

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 52,1590919; 21,034155; 0; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14:09:31

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 52,1590919; 21,034155; 0; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14:09:33

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 52,1590919; 21,034155; 0; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14:09:36

2; 3; 11:18; 13:41; 13:42; 00:00; 00:00; 00:00; 0; 0; 52,1590919; 21,034155; 0; 34; 0; 0; 0; 0; 0; 0; 0; 0; 0; 14:09:38

