
Operation; Operation Status; Created; Accepted; Start Load; Start Drive; Start Unload; End Operation; Start Latitude; Start Longitude; Current Latitude; Current Longitude; Speed; Accuracy; Old Distance to Target; Distance to Target; Old Distance to Shengen; Distance to Shengen; Old Distance to NonShengen; Distance to NonShengen; Predicted Distance; Alert Nb; Loop Time; Measurement Time

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 0; 610,77; 0; 443,69; 0; 209,47; 0; 0; 1279; 20:17:06

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:17:09

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:17:12

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:17:15

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:17:19

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 1279; 20:17:23

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:17:26

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:17:30

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:17:33

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:17:36

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 764; 20:17:40

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:17:44

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:17:47

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:17:50

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:17:53

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 1061; 20:17:57

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:18:01

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:18:04

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:18:07

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:18:10

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 1310; 20:18:15

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:18:18

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:18:22

1; 2; 19:09; 19:11; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1740181; 20,9691934; 0; 133; 610,77; 610,77; 443,69; 443,69; 209,47; 209,47; 0; 0; 0; 20:18:25
