
Operation; Operation Status; Created; Accepted; Start Load; Start Drive; Start Unload; End Operation; Start Latitude; Start Longitude; Current Latitude; Current Longitude; Speed; Accuracy; Old Distance to Target; Distance to Target; Old Distance to Shengen; Distance to Shengen; Old Distance to NonShengen; Distance to NonShengen; Predicted Distance; Alert Nb; Loop Time; Measurement Time

0; 0; ; ; ; ; ; ; 0; 0; 52,1741303; 20,9691242; 0; 43; 0; 0; 0; 0; 0; 0; 0; 0; 125; 17:08:42

0; 0; ; ; ; ; ; ; 0; 0; 52,1741303; 20,9691242; 0; 43; 0; 0; 0; 0; 0; 0; 0; 0; 921; 17:08:45

0; 0; ; ; ; ; ; ; 0; 0; 52,1741303; 20,9691242; 0; 43; 0; 0; 0; 0; 0; 0; 0; 0; 109; 17:08:47

0; 0; ; ; ; ; ; ; 0; 0; 52,1741303; 20,9691242; 0; 43; 0; 0; 0; 0; 0; 0; 0; 0; 78; 17:08:50

0; 0; ; ; ; ; ; ; 0; 0; 52,1741303; 20,9691242; 0; 43; 0; 0; 0; 0; 0; 0; 0; 0; 78; 17:08:52

0; 0; ; ; ; ; ; ; 0; 0; 52,1741303; 20,9691242; 0; 43; 0; 0; 0; 0; 0; 0; 0; 0; 733; 17:08:55

0; 0; ; ; ; ; ; ; 0; 0; 52,1741303; 20,9691242; 0; 43; 0; 0; 0; 0; 0; 0; 0; 0; 796; 17:08:59

0; 0; ; ; ; ; ; ; 0; 0; 52,1741303; 20,9691242; 0; 43; 0; 0; 0; 0; 0; 0; 0; 0; 109; 17:09:01

0; 0; ; ; ; ; ; ; 0; 0; 52,1741753; 20,9690268; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 1747; 17:09:05

0; 0; ; ; ; ; ; ; 0; 0; 52,1741753; 20,9690268; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 904; 17:09:08

0; 0; ; ; ; ; ; ; 0; 0; 52,1741753; 20,9690268; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 110; 17:09:10

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 93; 17:09:13

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 78; 17:09:15

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 983; 17:09:19

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 110; 17:09:21

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 110; 17:09:23

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 921; 17:09:27

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 796; 17:09:30

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 141; 17:09:32

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 1014; 17:09:36

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 141; 17:09:38

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 1014; 17:09:41

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 156; 17:09:44

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 873; 17:09:47

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 983; 17:09:50

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 2746; 17:09:55

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 827; 17:09:59

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 110; 17:10:01

0; 0; ; ; ; ; ; ; 0; 0; 52,1742154; 20,9689511; 0; 37; 0; 0; 0; 0; 0; 0; 0; 0; 62; 17:10:03

