
Operation; Operation Status; Created; Accepted; Start Load; Start Drive; Start Unload; End Operation; Start Latitude; Start Longitude; Current Latitude; Current Longitude; Speed; Accuracy; Old Distance to Target; Distance to Target; Old Distance to Shengen; Distance to Shengen; Old Distance to NonShengen; Distance to NonShengen; Predicted Distance; Alert Nb; Loop Time; Measurement Time

0; 0; ; ; ; ; ; ; 0; 0; 52,2231808; 21,0149376; 0; 8058; 0; 0; 0; 0; 0; 0; 0; 0; 32; 12:32:29

0; 0; ; ; ; ; ; ; 0; 0; 52,2231808; 21,0149376; 0; 8058; 0; 0; 0; 0; 0; 0; 0; 0; 16; 12:32:31

0; 0; ; ; ; ; ; ; 0; 0; 52,2231808; 21,0149376; 0; 8058; 0; 0; 0; 0; 0; 0; 0; 0; 31; 12:32:34

0; 0; ; ; ; ; ; ; 0; 0; 52,2231808; 21,0149376; 0; 8058; 0; 0; 0; 0; 0; 0; 0; 0; 31; 12:32:36

0; 0; ; ; ; ; ; ; 0; 0; 52,2231808; 21,0149376; 0; 8058; 0; 0; 0; 0; 0; 0; 0; 0; 31; 12:32:38

0; 0; ; ; ; ; ; ; 0; 0; 52,2231808; 21,0149376; 0; 8058; 0; 0; 0; 0; 0; 0; 0; 0; 47; 12:32:40

0; 0; ; ; ; ; ; ; 0; 0; 52,2231808; 21,0149376; 0; 8058; 0; 0; 0; 0; 0; 0; 0; 0; 47; 12:32:42

0; 0; ; ; ; ; ; ; 0; 0; 52,2231808; 21,0149376; 0; 8058; 0; 0; 0; 0; 0; 0; 0; 0; 32; 12:32:44

0; 0; ; ; ; ; ; ; 0; 0; 52,2231808; 21,0149376; 0; 8058; 0; 0; 0; 0; 0; 0; 0; 0; 31; 12:32:46

0; 0; ; ; ; ; ; ; 0; 0; 52,2231808; 21,0149376; 0; 8058; 0; 0; 0; 0; 0; 0; 0; 0; 31; 12:32:48

0; 0; ; ; ; ; ; ; 0; 0; 52,2231808; 21,0149376; 0; 8058; 0; 0; 0; 0; 0; 0; 0; 0; 47; 12:32:50

0; 0; ; ; ; ; ; ; 0; 0; 52,2231808; 21,0149376; 0; 8058; 0; 0; 0; 0; 0; 0; 0; 0; 31; 12:32:52
