
Operation; Operation Status; Created; Accepted; Start Load; Start Drive; Start Unload; End Operation; Start Latitude; Start Longitude; Current Latitude; Current Longitude; Speed; Accuracy; Old Distance to Target; Distance to Target; Old Distance to Shengen; Distance to Shengen; Old Distance to NonShengen; Distance to NonShengen; Predicted Distance; Alert Nb; Loop Time; Measurement Time

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 0; 528,61; 0; 499,85; 0; 720,8; 499,85; 1; 1466; 22:33:38

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:33:42

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:33:45

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 16; 22:33:48

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:33:52

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:33:55

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 16; 22:33:59

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 16; 22:34:02

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:06

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:09

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:12

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:16

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:19

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:23

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:26

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:29

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:33

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:37

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:40

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:44

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:47

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:50

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:54

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:34:57

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:35:01

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:35:04

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:35:08

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:35:11

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:35:15

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:35:18

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:35:22

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:35:25

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:35:28

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:35:32

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:35:35

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1675082; 20,9774106; 0; 34; 528,61; 528,61; 499,85; 499,85; 720,8; 720,8; 499,85; 1; 0; 22:35:39

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 51,919438; 19,145136; 0; 240385; 528,61; 127938,2; 499,85; 128105,44; 720,8; 128046,04; 128105,44; 1; 0; 22:35:42

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 51,919438; 19,145136; 0; 240385; 127938,2; 127938,2; 128105,44; 128105,44; 128046,04; 128046,04; 128105,44; 1; 16; 22:35:45

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 51,919438; 19,145136; 0; 240385; 127938,2; 127938,2; 128105,44; 128105,44; 128046,04; 128046,04; 128105,44; 1; 0; 22:35:49

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 51,919438; 19,145136; 0; 240385; 127938,2; 127938,2; 128105,44; 128105,44; 128046,04; 128046,04; 128105,44; 1; 0; 22:35:52

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 51,919438; 19,145136; 0; 240385; 127938,2; 127938,2; 128105,44; 128105,44; 128046,04; 128046,04; 128105,44; 1; 0; 22:35:56

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 51,919438; 19,145136; 0; 240385; 127938,2; 127938,2; 128105,44; 128105,44; 128046,04; 128046,04; 128105,44; 1; 14882; 22:36:14

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 51,919438; 19,145136; 0; 240385; 127938,2; 127938,2; 128105,44; 128105,44; 128046,04; 128046,04; 128105,44; 1; 7035; 22:36:25

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 51,919438; 19,145136; 0; 240385; 127938,2; 127938,2; 128105,44; 128105,44; 128046,04; 128046,04; 128105,44; 1; 0; 22:36:28

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 51,919438; 19,145136; 0; 240385; 127938,2; 127938,2; 128105,44; 128105,44; 128046,04; 128046,04; 128105,44; 1; 0; 22:36:31

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 51,919438; 19,145136; 0; 240385; 127938,2; 127938,2; 128105,44; 128105,44; 128046,04; 128046,04; 128105,44; 1; 0; 22:36:35

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 51,919438; 19,145136; 0; 240385; 127938,2; 127938,2; 128105,44; 128105,44; 128046,04; 128046,04; 128105,44; 1; 0; 22:36:38

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 51,919438; 19,145136; 0; 240385; 127938,2; 127938,2; 128105,44; 128105,44; 128046,04; 128046,04; 128105,44; 1; 0; 22:36:42

1; 2; 19:09; 21:19; 00:00; 00:00; 00:00; 00:00; 0; 0; 51,919438; 19,145136; 0; 240385; 127938,2; 127938,2; 128105,44; 128105,44; 128046,04; 128046,04; 128105,44; 1; 0; 22:36:45
