
Operation; Operation Status; Created; Accepted; Start Load; Start Drive; Start Unload; End Operation; Start Latitude; Start Longitude; Current Latitude; Current Longitude; Speed; Accuracy; Old Distance to Target; Distance to Target; Old Distance to Shengen; Distance to Shengen; Old Distance to NonShengen; Distance to NonShengen; Predicted Distance; Alert Nb; Loop Time; Measurement Time

2; 1; 00:24; 00:00; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 0; 0; 0; 0; 0; 0; 0; 0; 125; 12:55:52

2; 2; 00:24; 00:00; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 0; 6429,88; 0; 6551,15; 0; 6503,28; 6503,28; 0; 0; 12:56:03

2; 2; 00:24; 00:00; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:05

2; 2; 00:24; 00:00; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:07

2; 2; 00:24; 00:00; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:09

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 187; 12:56:11

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:13

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:15

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:17

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:19

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 172; 12:56:21

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:23

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:25

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:27

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:30

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 141; 12:56:32

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:34

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:36

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:38

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:40

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 141; 12:56:42

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:44

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:46

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:48

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:50

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 156; 12:56:53

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:55

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 0; 12:56:57

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 352234; 13:02:51

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 2938; 13:02:54

2; 2; 00:24; 12:56; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,207616; 21,0460672; 0; 5597; 6429,88; 6429,88; 6551,15; 6551,15; 6503,28; 6503,28; 6429,88; 0; 171; 13:02:55

