
Operation; Operation Status; Created; Accepted; Start Load; Start Drive; Start Unload; End Operation; Start Latitude; Start Longitude; Current Latitude; Current Longitude; Speed; Accuracy; Old Distance to Target; Distance to Target; Old Distance to Shengen; Distance to Shengen; Old Distance to NonShengen; Distance to NonShengen; Predicted Distance; Alert Nb; Loop Time; Measurement Time

1; 3; 19:12; 19:12; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 0; 20:37:29

1; 3; 19:12; 19:12; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 16; 20:37:31

1; 3; 19:12; 19:12; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 0; 20:37:34

1; 3; 19:12; 19:12; 00:00; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 0; 20:37:36

1; 3; 19:12; 19:12; 20:36; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 546; 20:37:39

1; 3; 19:12; 19:12; 20:36; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 0; 20:37:41

1; 3; 19:12; 19:12; 20:36; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 0; 20:37:43

1; 3; 19:12; 19:12; 20:36; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 0; 20:37:46

1; 3; 19:12; 19:12; 20:36; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 0; 20:37:48

1; 3; 19:12; 19:12; 20:36; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 1576; 20:37:52

1; 3; 19:12; 19:12; 20:36; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 0; 20:37:54

1; 3; 19:12; 19:12; 20:36; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 0; 20:37:57

1; 3; 19:12; 19:12; 20:36; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 0; 20:37:59

1; 3; 19:12; 19:12; 20:36; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 0; 20:38:02

1; 3; 19:12; 19:12; 20:36; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 1217; 20:38:05

1; 3; 19:12; 19:12; 20:36; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 0; 20:38:08

1; 3; 19:12; 19:12; 20:36; 00:00; 00:00; 00:00; 0; 0; 52,1717592; 20,9709923; 0; 51; 0; 313,82; 0; 164,6; 0; 76,44; 313,82; 0; 0; 20:38:10
